date,open,close,volumeto
2021-04-06 17:00,0.572,0.5215,9553863.4
2021-04-07 17:00,0.5215,0.5679,7815482.41
2021-04-08 17:00,0.5679,0.5563,4113293.19
2021-04-09 17:00,0.5563,0.5531,4765619.83
2021-04-10 17:00,0.5531,0.5721,5024497.39
2021-04-11 17:00,0.5721,0.622,10617747.15
2021-04-12 17:00,0.622,0.6061,9618885.74
2021-04-13 17:00,0.6061,0.6513,19243075.7
2021-04-14 17:00,0.6513,0.6734,12320681.05
2021-04-15 17:00,0.6734,0.641,14295714.35
2021-04-16 17:00,0.641,0.7468,30975616.36
2021-04-17 17:00,0.7468,0.6338,27341951.89
2021-04-18 17:00,0.6338,0.5619,10761571.34
2021-04-19 17:00,0.5619,0.5728,9968856.63
2021-04-20 17:00,0.5728,0.5478,9554594.04
2021-04-21 17:00,0.5478,0.5031,9610140.93
2021-04-22 17:00,0.5031,0.482,9202808.43
2021-04-23 17:00,0.482,0.4372,4219944.05
2021-04-24 17:00,0.4372,0.4392,3264028.68
2021-04-25 17:00,0.4392,0.4956,7521583.67
2021-04-26 17:00,0.4956,0.5426,6612270.22
2021-04-27 17:00,0.5426,0.5234,8565534.58
2021-04-28 17:00,0.5234,0.5316,6872740.27
2021-04-29 17:00,0.5316,0.5615,8007101.93
2021-04-30 17:00,0.5615,0.5815,7488369.5
2021-05-01 17:00,0.5815,0.5772,7781786.46
2021-05-02 17:00,0.5772,0.5815,9393710.49
2021-05-03 17:00,0.5815,0.5111,12873881.35
2021-05-04 17:00,0.5111,0.574,15566610.21
2021-05-05 17:00,0.574,0.5782,17674688.91
2021-05-06 17:00,0.5782,0.5825,16981926.75
2021-05-07 17:00,0.5825,0.5777,7032485.5
2021-05-08 17:00,0.5777,0.5723,8300725.1
2021-05-09 17:00,0.5723,0.5107,11080613.42
2021-05-10 17:00,0.5107,0.658,52241525.29
2021-05-11 17:00,0.658,0.6163,154006243.13
2021-05-12 17:00,0.6163,0.6113,41621328.07
2021-05-13 17:00,0.6113,0.612,29382310.58
2021-05-14 17:00,0.612,0.556,26794741.83
2021-05-15 17:00,0.556,0.5693,20545088.92
2021-05-16 17:00,0.5693,0.5102,19038424.35
2021-05-17 17:00,0.5102,0.5289,16912890.84
2021-05-18 17:00,0.5289,0.3434,24961056.4
2021-05-19 17:00,0.3434,0.4069,11705062.32
2021-05-20 17:00,0.4069,0.3487,8671485.5
2021-05-21 17:00,0.3487,0.3149,6245806.02
2021-05-22 17:00,0.3149,0.2738,7963413.59
2021-05-23 17:00,0.2738,0.3391,13287742.85
2021-05-24 17:00,0.3391,0.3921,20886047.96
2021-05-25 17:00,0.3921,0.4232,29076611.23
2021-05-26 17:00,0.4232,0.4048,11517655.01
2021-05-27 17:00,0.4048,0.3518,26906235.65
2021-05-28 17:00,0.3518,0.3221,10181149.8
2021-05-29 17:00,0.3221,0.3356,5862723.03
2021-05-30 17:00,0.3356,0.3689,10750825.48
2021-05-31 17:00,0.3689,0.3743,12061584.2
2021-06-01 17:00,0.3743,0.3814,9869550.74
2021-06-02 17:00,0.3814,0.3917,9188073.32
2021-06-03 17:00,0.3917,0.3613,9732416.55
2021-06-04 17:00,0.3613,0.3461,7464017.55
2021-06-05 17:00,0.3461,0.3556,3868876.8
2021-06-06 17:00,0.3556,0.3275,6382031.17
2021-06-07 17:00,0.3275,0.3198,9120494.33
2021-06-08 17:00,0.3198,0.3323,4122052.93
2021-06-09 17:00,0.3323,0.312,3660866.7
2021-06-10 17:00,0.312,0.2917,2103019.38
2021-06-11 17:00,0.2917,0.2907,4307266.3
2021-06-12 17:00,0.2907,0.3054,2471362.31
2021-06-13 17:00,0.3054,0.3133,4614714.83
2021-06-14 17:00,0.3133,0.3064,4562119.46
2021-06-15 17:00,0.3064,0.2887,7411756.65
2021-06-16 17:00,0.2887,0.2927,3207845.67
2021-06-17 17:00,0.2927,0.2701,4026887.51
2021-06-18 17:00,0.2701,0.2689,1439749.15
2021-06-19 17:00,0.2689,0.2708,1867599.0
2021-06-20 17:00,0.2708,0.213,4048925.87
2021-06-21 17:00,0.213,0.1993,7685842.75
2021-06-22 17:00,0.1993,0.2174,3571777.63
2021-06-23 17:00,0.2174,0.2231,3749424.15
2021-06-24 17:00,0.2231,0.2062,2797598.31
2021-06-25 17:00,0.2062,0.2112,1433464.78
2021-06-26 17:00,0.2112,0.2774,15432562.53
2021-06-27 17:00,0.2774,0.2792,8500844.93
2021-06-28 17:00,0.2792,0.2788,3428274.8
2021-06-29 17:00,0.2788,0.2674,3184038.19
2021-06-30 17:00,0.2674,0.2497,2161309.97
2021-07-01 17:00,0.2497,0.2494,2353548.33
2021-07-02 17:00,0.2494,0.2591,1985755.65
2021-07-03 17:00,0.2591,0.2579,1363083.85
2021-07-04 17:00,0.2579,0.2475,1107538.27
2021-07-05 17:00,0.2475,0.2592,1092400.88
2021-07-06 17:00,0.2592,0.2578,2547295.11
2021-07-07 17:00,0.2578,0.2369,3452350.39
2021-07-08 17:00,0.2369,0.2384,1066840.89
2021-07-09 17:00,0.2384,0.235,762340.34
2021-07-10 17:00,0.235,0.2354,554191.11
2021-07-11 17:00,0.2354,0.2322,1680659.25
2021-07-12 17:00,0.2322,0.2233,1086935.97
2021-07-13 17:00,0.2233,0.2327,2412558.94
2021-07-14 17:00,0.2327,0.2227,2243325.94
2021-07-15 17:00,0.2227,0.2078,1569756.34
2021-07-16 17:00,0.2078,0.2074,798555.83
2021-07-17 17:00,0.2074,0.2116,594202.71
2021-07-18 17:00,0.2116,0.1999,673623.51
2021-07-19 17:00,0.1999,0.188,927396.23
2021-07-20 17:00,0.188,0.2026,777422.43
2021-07-21 17:00,0.2026,0.2106,1153730.06
2021-07-22 17:00,0.2106,0.2112,880997.71
2021-07-23 17:00,0.2112,0.2157,1031805.61
2021-07-24 17:00,0.2157,0.2248,1999440.72
2021-07-25 17:00,0.2248,0.2292,3871209.77
2021-07-26 17:00,0.2292,0.2291,1588818.29
2021-07-27 17:00,0.2291,0.2333,1414815.04
2021-07-28 17:00,0.2333,0.2398,1652511.9
2021-07-29 17:00,0.2398,0.2475,1762640.71
2021-07-30 17:00,0.2475,0.2519,2592907.18
2021-07-31 17:00,0.2519,0.2494,3020707.58
2021-08-01 17:00,0.2494,0.2526,1832207.91
2021-08-02 17:00,0.2526,0.2414,1485512.67
2021-08-03 17:00,0.2414,0.2519,1559269.98
2021-08-04 17:00,0.2519,0.2566,1873804.44
2021-08-05 17:00,0.2566,0.2649,2517001.02
2021-08-06 17:00,0.2649,0.2815,3402502.09
2021-08-07 17:00,0.2815,0.2687,1234152.19
2021-08-08 17:00,0.2687,0.2865,3069706.68
2021-08-09 17:00,0.2865,0.292,3544199.8
2021-08-10 17:00,0.292,0.2966,3443762.67
2021-08-11 17:00,0.2946,0.2857,1524075.89
2021-08-12 17:00,0.2857,0.3375,8591560.06
2021-08-13 17:00,0.3375,0.3273,3868532.8
2021-08-14 17:00,0.3273,0.3256,2350217.01
2021-08-15 17:00,0.3256,0.3442,6910730.77
2021-08-16 17:00,0.3442,0.3145,4924495.0
2021-08-17 17:00,0.3145,0.3141,4130301.88
2021-08-18 17:00,0.3141,0.3283,3477619.78
2021-08-19 17:00,0.3283,0.3528,4967389.08
2021-08-20 17:00,0.3528,0.3532,4625220.92
2021-08-21 17:00,0.3532,0.5481,82059190.44
2021-08-22 17:00,0.5481,0.5073,39986693.74
2021-08-23 17:00,0.5073,0.4596,21098934.0
2021-08-24 17:00,0.4596,0.4647,11205456.36
2021-08-25 17:00,0.4647,0.4936,20618466.11
2021-08-26 17:00,0.4936,0.4971,19449825.75
2021-08-27 17:00,0.4971,0.5527,16202759.04
2021-08-28 17:00,0.5527,0.5548,71376131.44
2021-08-29 17:00,0.5548,0.5358,28953487.47
2021-08-30 17:00,0.5358,0.5527,14462926.39
2021-08-31 17:00,0.5527,0.5367,11574859.74
2021-09-01 17:00,0.5367,0.5286,8204429.99
2021-09-02 17:00,0.5286,0.5143,7121504.61
2021-09-03 17:00,0.5143,0.5092,6894912.12
2021-09-04 17:00,0.5092,0.5233,7796493.41
2021-09-05 17:00,0.5233,0.5055,6862484.33
2021-09-06 17:00,0.5055,0.4065,17776428.21
2021-09-07 17:00,0.4065,0.4356,18799787.93
2021-09-08 17:00,0.4356,0.4482,7598881.96
2021-09-09 17:00,0.4482,0.4164,6340483.3
2021-09-10 17:00,0.4164,0.4383,5592596.09
2021-09-11 17:00,0.4383,0.4834,21002277.24
2021-09-12 17:00,0.4834,0.4343,7691508.28
2021-09-13 17:00,0.4343,0.4681,6886925.11
2021-09-14 17:00,0.4681,0.4993,9101415.36
2021-09-15 17:00,0.4993,0.4716,6931827.19
2021-09-16 17:00,0.4716,0.4641,4788455.36
2021-09-17 17:00,0.4641,0.4601,1962890.85
2021-09-18 17:00,0.4601,0.4498,5029181.82
2021-09-19 17:00,0.4498,0.3997,7598984.63
2021-09-20 17:00,0.3997,0.3769,4190236.96
2021-09-21 17:00,0.3769,0.4105,3436672.28
2021-09-22 17:00,0.4105,0.4111,1978734.55
2021-09-23 17:00,0.4111,0.38,4282949.65
2021-09-24 17:00,0.38,0.3851,2303519.64
2021-09-25 17:00,0.3851,0.3689,3134779.44
2021-09-26 17:00,0.3689,0.3661,2216817.9
2021-09-27 17:00,0.3661,0.3513,2357578.34
2021-09-28 17:00,0.3513,0.3549,1250029.01
2021-09-29 17:00,0.3549,0.3656,1690708.98
2021-09-30 17:00,0.3656,0.3887,3028145.41
2021-10-01 17:00,0.3887,0.3977,3505629.9
2021-10-02 17:00,0.3977,0.4121,5616422.07
2021-10-03 17:00,0.4121,0.3996,3963339.31
2021-10-04 17:00,0.3996,0.4094,2744152.28
2021-10-05 17:00,0.4094,0.393,4281947.86
2021-10-06 17:00,0.393,0.3952,2963971.44
2021-10-07 17:00,0.3952,0.4012,5236033.83
2021-10-08 17:00,0.4012,0.41,4355710.94
2021-10-09 17:00,0.41,0.3841,2253547.18
2021-10-10 17:00,0.3841,0.3698,4138836.7
2021-10-11 17:00,0.3698,0.3729,3208463.89
2021-10-12 17:00,0.3729,0.3821,2380052.34
2021-10-13 17:00,0.3821,0.3793,2646934.5
2021-10-14 17:00,0.3793,0.4143,18601157.53
2021-10-15 17:00,0.4143,0.4212,12640531.26
2021-10-16 17:00,0.4212,0.4504,28585863.1
2021-10-17 17:00,0.4504,0.432,9389849.32
2021-10-18 17:00,0.432,0.4285,3534213.38
2021-10-19 17:00,0.4285,0.4358,3343325.54
2021-10-20 17:00,0.4358,0.414,5047209.39
2021-10-21 17:00,0.414,0.4256,6381794.08
2021-10-22 17:00,0.4256,0.433,5322149.84
2021-10-23 17:00,0.433,0.4159,2945538.92
2021-10-24 17:00,0.4159,0.4276,2207268.72
2021-10-25 17:00,0.4276,0.428,5617271.44
2021-10-26 17:00,0.428,0.3739,8452389.77
2021-10-27 17:00,0.3739,0.5387,75282324.64
2021-10-28 17:00,0.5387,0.5499,44837455.2
2021-10-29 17:00,0.5499,0.5489,47326981.75
2021-10-30 17:00,0.5489,0.6403,22956247.18
2021-10-31 17:00,0.6403,1.022,316722849.6
2021-11-01 17:00,1.022,1.433,579333484.34
2021-11-02 17:00,1.433,1.17,239013979.91
2021-11-03 17:00,1.17,1.12,112545501.78
2021-11-04 17:00,1.12,1.183,177317596.04
2021-11-05 17:00,1.183,1.284,115035060.8
2021-11-06 17:00,1.284,1.482,86685869.4
2021-11-07 16:00,1.482,2.133,534849081.8
2021-11-08 16:00,2.133,2.941,728580223.46
2021-11-09 16:00,2.941,3.032,979535428.44
2021-11-10 16:00,3.032,3.21,524947085.43
2021-11-11 16:00,3.21,3.045,284392562.98
2021-11-12 16:00,3.045,2.678,141519254.84
2021-11-13 16:00,2.678,3.061,247984670.43
2021-11-14 16:00,3.061,2.908,120810337.35
2021-11-15 16:00,2.908,2.634,150641908.83
2021-11-16 16:00,2.634,2.527,132645793.43
2021-11-17 16:00,2.527,2.217,138358096.23
2021-11-18 16:00,2.217,2.663,184733039.63
2021-11-19 16:00,2.663,2.581,63794711.97
2021-11-20 16:00,2.581,2.38,61264924.04
2021-11-21 16:00,2.38,2.648,115706087.26
2021-11-22 16:00,2.648,3.323,314724112.35
2021-11-23 16:00,3.323,3.413,196303570.81
2021-11-24 16:00,3.413,3.205,223954488.27
2021-11-25 16:00,3.205,2.809,189690377.44
2021-11-26 16:00,2.809,2.897,70802323.65
2021-11-27 16:00,2.897,2.932,63549565.85
2021-11-28 16:00,2.932,2.867,80824766.1
2021-11-29 16:00,2.867,2.77,75804951.47
2021-11-30 16:00,2.77,2.779,62533436.72
2021-12-01 16:00,2.779,2.633,45185735.93
2021-12-02 16:00,2.633,2.381,63123024.21
2021-12-03 16:00,2.381,2.266,130816147.19
2021-12-04 16:00,2.266,2.035,55316798.05
2021-12-05 16:00,2.035,2.464,97843875.24
2021-12-06 16:00,2.464,2.468,94571735.71
2021-12-07 16:00,2.468,2.562,137612241.6
2021-12-08 16:00,2.562,2.496,115684284.86
2021-12-09 16:00,2.496,2.304,79249746.34
2021-12-10 16:00,2.304,2.423,38046527.99
2021-12-11 16:00,2.423,2.455,24126396.47
2021-12-12 16:00,2.455,2.099,45231285.36
2021-12-13 16:00,2.099,2.184,46960414.68
2021-12-14 16:00,2.184,2.245,46260638.22
2021-12-15 16:00,2.245,2.107,32685935.49
2021-12-16 16:00,2.107,2.055,26222522.38
2021-12-17 16:00,2.055,2.074,22158260.86
2021-12-18 16:00,2.074,2.044,17113736.0
2021-12-19 16:00,2.044,2.015,30224058.68
2021-12-20 16:00,2.015,2.4,57822362.95
2021-12-21 16:00,2.4,2.202,37446713.67
2021-12-22 16:00,2.202,2.319,32325018.16
2021-12-23 16:00,2.319,2.216,22282910.18
2021-12-24 16:00,2.216,2.273,15558787.87
2021-12-25 16:00,2.273,2.351,26936095.21
2021-12-26 16:00,2.351,2.258,32902411.41
2021-12-27 16:00,2.258,2.058,47374852.06
2021-12-28 16:00,2.058,1.975,26408573.95
2021-12-29 16:00,1.975,1.995,24760131.76
2021-12-30 16:00,1.995,2.088,39244351.05
2021-12-31 16:00,2.088,2.088,16051627.25
2022-01-01 16:00,2.088,2.095,14891515.44
2022-01-02 16:00,2.095,2.045,13275192.84
2022-01-03 16:00,2.045,2.056,19344810.8
2022-01-04 16:00,2.056,1.802,45847880.38
2022-01-05 16:00,1.802,1.84,92193839.99
2022-01-06 16:00,1.84,1.675,61073160.92
2022-01-07 16:00,1.675,1.521,41421384.12
2022-01-08 16:00,1.521,1.573,22423480.47
2022-01-09 16:00,1.573,1.47,30422345.63
2022-01-10 16:00,1.47,1.495,25492182.26
2022-01-11 16:00,1.495,1.634,21279722.46
2022-01-12 16:00,1.634,1.5,19419715.2
2022-01-13 16:00,1.5,1.476,16678112.05
2022-01-14 16:00,1.476,1.421,23948558.95
2022-01-15 16:00,1.421,1.363,26654349.97
2022-01-16 16:00,1.363,1.229,37342200.16
2022-01-17 16:00,1.229,1.16,39180727.13
2022-01-18 16:00,1.16,1.175,42532217.15
2022-01-19 16:00,1.175,1.063,29231845.59
2022-01-20 16:00,1.063,0.8683,62938872.84
2022-01-21 16:00,0.8683,0.7386,56302821.24
2022-01-22 16:00,0.7386,0.8597,36810860.01
2022-01-23 16:00,0.8597,0.862,49376890.19
2022-01-24 16:00,0.862,1.031,82955759.48
2022-01-25 16:00,1.031,1.077,92860803.9
2022-01-26 16:00,1.077,0.9636,45497672.71
2022-01-27 16:00,0.9636,0.991,24742389.83
2022-01-28 16:00,0.991,0.9751,14723866.81
2022-01-29 16:00,0.9751,1.003,21780035.4
2022-01-30 16:00,1.003,0.9991,22309261.33
2022-01-31 16:00,0.9991,0.9637,24095239.96
2022-02-01 16:00,0.9637,0.8685,24670179.68
2022-02-02 16:00,0.8685,0.8513,45846061.18
2022-02-03 16:00,0.8513,0.9148,26793446.79
2022-02-04 16:00,0.9148,0.9593,27723135.4
2022-02-05 16:00,0.9593,1.125,52619677.33
2022-02-06 16:00,1.125,1.167,67356117.15
2022-02-07 16:00,1.167,1.077,48476884.09
2022-02-08 16:00,1.077,1.1,18400034.67
2022-02-09 16:00,1.1,1.012,28119872.52
2022-02-10 16:00,1.012,0.9437,37804187.19
2022-02-11 16:00,0.9437,0.9526,17909829.29
2022-02-12 16:00,0.9526,0.9076,16011041.21
2022-02-13 16:00,0.9076,0.9216,20538656.45
2022-02-14 16:00,0.9216,0.9876,19815713.8
2022-02-15 16:00,0.9876,0.9602,13341937.17
2022-02-16 16:00,0.9602,0.8862,22054189.85
2022-02-17 16:00,0.8862,0.872,15055958.42
2022-02-18 16:00,0.872,0.8877,9581800.96
2022-02-19 16:00,0.8877,0.8123,20869172.98
2022-02-20 16:00,0.8123,0.7423,22114006.45
2022-02-21 16:00,0.7423,0.8019,19049268.74
2022-02-22 16:00,0.8019,0.752,12781893.35
2022-02-23 16:00,0.752,0.7411,32023235.32
2022-02-24 16:00,0.7411,0.7782,11744716.1
2022-02-25 16:00,0.7782,0.7692,7680193.44
2022-02-26 16:00,0.7692,0.728,9359419.89
2022-02-27 16:00,0.728,0.825,11193105.2
2022-02-28 16:00,0.825,0.8366,14418492.42
2022-03-01 16:00,0.8366,0.8107,13082888.72
2022-03-02 16:00,0.8107,0.7824,7920065.58
2022-03-03 16:00,0.7824,0.7348,10567492.55
2022-03-04 16:00,0.7348,0.76,8138409.76
2022-03-05 16:00,0.76,0.7161,5722372.3
2022-03-06 16:00,0.7161,0.7058,11794341.32
2022-03-07 16:00,0.7058,0.7344,9833877.93
2022-03-08 16:00,0.7344,0.7403,9423267.99
2022-03-09 16:00,0.7403,0.718,10351856.4
2022-03-10 16:00,0.718,0.6975,6275465.11
2022-03-11 16:00,0.6975,0.6893,3503393.3
2022-03-12 16:00,0.6893,0.6818,3804383.17
2022-03-13 17:00,0.6818,0.6975,4963473.21
2022-03-14 17:00,0.6975,0.6752,5528940.73
2022-03-15 17:00,0.6752,0.7153,7616594.78
2022-03-16 17:00,0.7153,0.7068,6265226.37
2022-03-17 17:00,0.7068,0.7277,8826607.1
2022-03-18 17:00,0.7277,0.9327,46518071.5
2022-03-19 17:00,0.9327,0.8226,31660669.64
2022-03-20 17:00,0.8226,0.8083,13817163.39
2022-03-21 17:00,0.8083,0.8082,17458225.71
2022-03-22 17:00,0.8082,1.171,166357433.71
2022-03-23 17:00,1.171,1.079,80618691.63
2022-03-24 17:00,1.079,1.058,37026133.42
2022-03-25 17:00,1.058,1.065,34126344.49
2022-03-26 17:00,1.065,1.107,25416384.63
2022-03-27 17:00,1.107,1.13,76829705.21
2022-03-28 17:00,1.13,1.287,81249643.42
2022-03-29 17:00,1.287,1.266,52793740.47
2022-03-30 17:00,1.266,1.164,56887227.31
2022-03-31 17:00,1.164,1.187,38052438.98
2022-04-01 17:00,1.187,1.138,18232090.6
2022-04-02 17:00,1.138,1.187,13563393.84
2022-04-03 17:00,1.187,1.141,15963880.03
2022-04-04 17:00,1.141,1.103,19074845.04
2022-04-05 17:00,1.103,0.9659,32591226.04
2022-04-06 17:00,0.9659,1.019,16007708.96
2022-04-07 17:00,1.019,0.963,13779258.59
2022-04-08 17:00,0.963,1.008,5631125.24
2022-04-09 17:00,1.008,0.9615,6280724.67
2022-04-10 17:00,0.9615,0.8517,19265484.34
2022-04-11 17:00,0.8517,0.9125,14203217.02
2022-04-12 17:00,0.9125,0.9214,7573877.16
2022-04-13 17:00,0.9214,0.8846,8686397.0
2022-04-14 17:00,0.8846,0.8954,3740731.82
2022-04-15 17:00,0.8954,0.9032,4216491.37
2022-04-16 17:00,0.9032,0.853,3680361.89
2022-04-17 17:00,0.853,0.93,17575812.65
2022-04-18 17:00,0.93,0.9603,11536216.41
2022-04-19 17:00,0.9603,0.9536,27132687.95
2022-04-20 17:00,0.9536,0.9216,12332062.58
2022-04-21 17:00,0.9216,0.9593,15499596.12
2022-04-22 17:00,0.9593,0.9249,6911715.02
2022-04-23 17:00,0.9249,0.8938,8017119.78
2022-04-24 17:00,0.8938,0.8911,16188305.79
2022-04-25 17:00,0.8911,0.8209,10692175.21
2022-04-26 17:00,0.8209,0.8581,6163276.3
2022-04-27 17:00,0.8581,0.8421,5356694.69
2022-04-28 17:00,0.8421,0.7891,8849363.93
2022-04-29 17:00,0.7891,0.6833,12501468.23
2022-04-30 17:00,0.6833,0.7442,11106842.54
2022-05-01 17:00,0.7442,0.7471,8480375.19
2022-05-02 17:00,0.7471,0.7223,7363106.29
2022-05-03 17:00,0.7223,0.8161,10151837.41
2022-05-04 17:00,0.8161,0.7432,17232364.92
2022-05-05 17:00,0.7432,0.7243,9712572.84
2022-05-06 17:00,0.7243,0.6938,4071647.53
2022-05-07 17:00,0.6938,0.6637,12701687.45
2022-05-08 17:00,0.6637,0.5453,23502448.48
2022-05-09 17:00,0.5453,0.5729,20992455.48
2022-05-10 17:00,0.5729,0.4177,34041015.58
2022-05-11 17:00,0.4177,0.3947,25104249.01
2022-05-12 17:00,0.3947,0.4657,18454471.68
2022-05-13 17:00,0.4657,0.4761,7081353.04
2022-05-14 17:00,0.4761,0.5147,6106665.89
2022-05-15 17:00,0.5147,0.465,5032622.02
2022-05-16 17:00,0.465,0.4999,6426216.88
2022-05-17 17:00,0.4999,0.4523,7026293.56
2022-05-18 17:00,0.4523,0.4849,8127182.0
2022-05-19 17:00,0.4849,0.4834,10215254.82
2022-05-20 17:00,0.4834,0.49,6285620.41
2022-05-21 17:00,0.49,0.5126,6695878.94
2022-05-22 17:00,0.5126,0.552,36683427.89
2022-05-23 17:00,0.552,0.5543,21811942.45
2022-05-24 17:00,0.5543,0.6141,22810571.0
2022-05-25 17:00,0.6141,0.5101,24044075.31
2022-05-26 17:00,0.5101,0.4785,20288533.94
2022-05-27 17:00,0.4785,0.4828,6627624.08
2022-05-28 17:00,0.4828,0.4938,5149641.97
2022-05-29 17:00,0.4938,0.5693,14432035.9
2022-05-30 17:00,0.5693,0.5654,12348987.69
2022-05-31 17:00,0.5654,0.5241,14953122.24
2022-06-01 17:00,0.5241,0.5501,7583689.87
2022-06-02 17:00,0.5501,0.5165,6897294.39
2022-06-03 17:00,0.5165,0.5151,5746364.16
2022-06-04 17:00,0.5151,0.5078,3624727.43
2022-06-05 17:00,0.5078,0.5513,15766778.32
2022-06-06 17:00,0.5513,0.5281,12317246.53
2022-06-07 17:00,0.5281,0.5182,5528561.18
2022-06-08 17:00,0.5182,0.5115,4660686.06
2022-06-09 17:00,0.5115,0.4796,9490362.99
2022-06-10 17:00,0.4796,0.4401,9393078.74
2022-06-11 17:00,0.4401,0.4049,13715018.56
2022-06-12 17:00,0.4049,0.3777,25361380.55
2022-06-13 17:00,0.3777,0.38,17308659.87
2022-06-14 17:00,0.38,0.4115,14145504.13
2022-06-15 17:00,0.4115,0.3634,8834090.43
2022-06-16 17:00,0.3634,0.3731,5590124.01
2022-06-17 17:00,0.3731,0.341,10638802.49
2022-06-18 17:00,0.341,0.3677,7138535.28
2022-06-19 17:00,0.3677,0.3728,5998125.27
2022-06-20 17:00,0.3728,0.3926,7538607.6
2022-06-21 17:00,0.3926,0.375,6606900.21
2022-06-22 17:00,0.375,0.4033,6543134.46
2022-06-23 17:00,0.4033,0.4248,8225012.13
2022-06-24 17:00,0.4248,0.4398,9386270.81
2022-06-25 17:00,0.4398,0.4017,6056843.58
2022-06-26 17:00,0.4017,0.4067,3335931.34
2022-06-27 17:00,0.4067,0.3882,4177080.28
2022-06-28 17:00,0.3882,0.3894,4536443.93
2022-06-29 17:00,0.3894,0.3856,4778923.41
2022-06-30 17:00,0.3856,0.3787,4381607.06
2022-07-01 17:00,0.3787,0.3788,2071568.13
2022-07-02 17:00,0.3788,0.38,1635194.18
2022-07-03 17:00,0.38,0.4008,2593238.62
2022-07-04 17:00,0.4008,0.4081,6876828.51
2022-07-05 17:00,0.4081,0.4086,2316025.78
2022-07-06 17:00,0.4086,0.4182,2616242.72
2022-07-07 17:00,0.4182,0.4018,2355182.79
2022-07-08 17:00,0.4018,0.4059,1578491.2
2022-07-09 17:00,0.4059,0.3905,2227248.48
2022-07-10 17:00,0.3905,0.3924,9950170.73
2022-07-11 17:00,0.3924,0.3602,4342250.1
2022-07-12 17:00,0.3602,0.371,3542989.36
2022-07-13 17:00,0.371,0.3825,2530165.77
2022-07-14 17:00,0.3825,0.3766,2848744.41
2022-07-15 17:00,0.3766,0.3872,1766561.99
2022-07-16 17:00,0.3872,0.3768,1897021.53
2022-07-17 17:00,0.3768,0.4321,16862419.94
2022-07-18 17:00,0.4321,0.4538,13615729.74
